topic,subfolder,filename,ext,name_pattern,stage,varname_col,ncols,header,error,relpath
retail_establishments,retail_tract_2006-2015,tobacco_stores_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,retail_establishments\retail_tract_2006-2015\documentation\tobacco_stores_data_dictionary.xlsx
retail_establishments,retail_tract_2006-2015,used_merchandise_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Non-Zero Count | Mean | Min | Max | Variable Description | Data From,,retail_establishments\retail_tract_2006-2015\documentation\used_merchandise_data_dictionary.xlsx
retail_establishments,retail_tract_2006-2015,used_merchandise_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,other,Variable,9,Variable | Variable Type | Obs | Non-Zero Count | Mean | Max | Min | Variable Description | Data From,,retail_establishments\retail_tract_2006-2015\documentation\workfile_docs\used_merchandise_data_dictionary.xlsx
retail_establishments,retail_zcta_2003-2017,nanda_retail_zcta_2003-2017_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,retail_establishments\retail_zcta_2003-2017\documentation\nanda_retail_zcta_2003-2017_01_data_dictionary.xlsx
schools,neighborhood_school_gap_tract_0910_1516,nanda_nsgap_tract_0910_1516_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,schools\neighborhood_school_gap_tract_0910_1516\documentation\nanda_nsgap_tract_0910_1516_02_data_dictionary.xlsx
schools,neighborhood_school_gap_tract_0910_1516,nanda_nsgap_tract_0910_1516_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,other,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,schools\neighborhood_school_gap_tract_0910_1516\documentation\Drafts and earlier versions\nanda_nsgap_tract_0910_1516_01_data_dictionary.xlsx
schools,neighborhood_school_gap_tract_supp_0910_1516,nanda_nsgapsp_tract_0910_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,schools\neighborhood_school_gap_tract_supp_0910_1516\documentation\nanda_nsgapsp_tract_0910_02_data_dictionary.xlsx
schools,neighborhood_school_gap_tract_supp_0910_1516,nanda_nsgapsp_tract_1516_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,schools\neighborhood_school_gap_tract_supp_0910_1516\documentation\nanda_nsgapsp_tract_1516_02_data_dictionary.xlsx
schools,neighborhood_school_gap_zcta_0910_1516,nanda_nsgap_zcta_0910_1516_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,schools\neighborhood_school_gap_zcta_0910_1516\documentation\nanda_nsgap_zcta_0910_1516_02_data_dictionary.xlsx
schools,neighborhood_school_gap_zcta_0910_1516,nanda_nsgap_zcta_0910_1516_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,other,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,schools\neighborhood_school_gap_zcta_0910_1516\documentation\prior_versions\nanda_nsgap_zcta_0910_1516_01_data_dictionary.xlsx
schools,neighborhood_school_gap_zcta_supp_0910_1516,nanda_nsgapsp_zcta_0910_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,schools\neighborhood_school_gap_zcta_supp_0910_1516\documentation\nanda_nsgapsp_zcta_0910_02_data_dictionary.xlsx
schools,neighborhood_school_gap_zcta_supp_0910_1516,nanda_nsgapsp_zcta_1516_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,schools\neighborhood_school_gap_zcta_supp_0910_1516\documentation\nanda_nsgapsp_zcta_1516_02_data_dictionary.xlsx
schools,schools_district_2000-2018,nanda_schools_district_2000-2018_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,schools\schools_district_2000-2018\documentation\nanda_schools_district_2000-2018_01_data_dictionary.xlsx
schools,school_counts_tract_2000-2018,nanda_schoolct_tract_2000-2018_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | type | Obs | Unique | Mean | Min | Max | Label,,schools\school_counts_tract_2000-2018\documentation\nanda_schoolct_tract_2000-2018_01_data_dictionary.xlsx
schools,school_counts_zcta_2000-2018,nanda_schoolct_zcta_2000-2018_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,schools\school_counts_zcta_2000-2018\documentation\nanda_schoolct_zcta_2000-2018_01_data_dictionary.xlsx
ses_demographics,sesdem_2018-2022,nanda_sesdem_Tract10_2018-2022_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,ses_demographics\sesdem_2018-2022\documentation\nanda_sesdem_Tract10_2018-2022_01_data_dictionary.xlsx
ses_demographics,sesdem_2018-2022,nanda_sesdem_Tract10_2018-2022_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,ses_demographics\sesdem_2018-2022\documentation\nanda_sesdem_Tract10_2018-2022_02_data_dictionary.xlsx
ses_demographics,sesdem_2018-2022,nanda_sesdem_Tract20_2018-2022_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,ses_demographics\sesdem_2018-2022\documentation\nanda_sesdem_Tract20_2018-2022_01_data_dictionary.xlsx
ses_demographics,sesdem_2018-2022,nanda_sesdem_Tract20_2018-2022_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,2,Variable | Label,,ses_demographics\sesdem_2018-2022\documentation\nanda_sesdem_Tract20_2018-2022_02_data_dictionary.xlsx
ses_demographics,sesdem_2018-2022,nanda_sesdem_ZCTA20_2018-2022_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,ses_demographics\sesdem_2018-2022\documentation\nanda_sesdem_ZCTA20_2018-2022_01_data_dictionary.xlsx
ses_demographics,sesdem_2018-2022,nanda_sesdem_ZCTA20_2018-2022_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,2,Variable | Label,,ses_demographics\sesdem_2018-2022\documentation\nanda_sesdem_ZCTA20_2018-2022_02_data_dictionary.xlsx
ses_demographics,sesdem_tract_1990,nanda_sesdem_tract_1990_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,ses_demographics\sesdem_tract_1990\documentation\nanda_sesdem_tract_1990_01_data_dictionary.xlsx
ses_demographics,sesdem_tract_1990-2010,nanda_sesdem_tract_1990-2010_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,2,Variable | Label,,ses_demographics\sesdem_tract_1990-2010\documentation\nanda_sesdem_tract_1990-2010_01_data_dictionary.xlsx
ses_demographics,sesdem_tract_2000-2010,sesdem_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable Name,8,Variable Name | Type | Obs | Unique | Mean | Min | Max | Variable Label,,ses_demographics\sesdem_tract_2000-2010\documentation\sesdem_data_dictionary.xlsx
ses_demographics,sesdem_tract_2000-2010,sesdem_tract_2000-2010_03P_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable Name,8,Variable Name | Type | Obs | Unique | Mean | Min | Max | Variable Label,,ses_demographics\sesdem_tract_2000-2010\documentation\sesdem_tract_2000-2010_03P_data_dictionary.xlsx
ses_demographics,sesdem_tract_2008-2017,ses_tract_2008-2017_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable Name,8,Variable Name | Type | Obs | Unique | Mean | Min | Max | Label,,ses_demographics\sesdem_tract_2008-2017\documentation\ses_tract_2008-2017_01_data_dictionary.xlsx
ses_demographics,sesdem_tract_2008-2017,ses_tract_2008-2017_03_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Obs | Type | Unique | Mean | Min | Max | Label,,ses_demographics\sesdem_tract_2008-2017\documentation\ses_tract_2008-2017_03_data_dictionary.xlsx
ses_demographics,sesdem_tract_2008-2017,ses_tract_2008-2017_04_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,ses_demographics\sesdem_tract_2008-2017\documentation\ses_tract_2008-2017_04_data_dictionary.xlsx
ses_demographics,sesdem_tract_2016-2020,nanda_sesdem_tract_2016-2020_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,ses_demographics\sesdem_tract_2016-2020\Documentation\nanda_sesdem_tract_2016-2020_01_data_dictionary.xlsx
ses_demographics,sesdem_zcta_2008-2017,ses_zcta_2008-2017_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,ses_demographics\sesdem_zcta_2008-2017\documentation\ses_zcta_2008-2017_02_data_dictionary.xlsx
ses_demographics,sesdem_zcta_2016-2020,nanda_sesdem_zcta_2016-2020_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,ses_demographics\sesdem_zcta_2016-2020\Documentation\nanda_sesdem_zcta_2016-2020_01_data_dictionary.xlsx
ses_demographics,totpop_zcta_2000-2010,nanda_totpop_zcta_2000-2010_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,ses_demographics\totpop_zcta_2000-2010\documentation\nanda_totpop_zcta_2000-2010_01_data_dictionary.xlsx
social_services,social_services_1990-2021,nanda_socials_Tract10_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs. | Unique | Mean | Min | Max | Label,,social_services\social_services_1990-2021\documentation\nanda_socials_Tract10_1990-2021_01_data_dictionary.xlsx
social_services,social_services_1990-2021,nanda_socials_Tract10_1990-2021_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,social_services\social_services_1990-2021\documentation\nanda_socials_Tract10_1990-2021_02_data_dictionary.xlsx
social_services,social_services_1990-2021,nanda_socials_Tract10_1990-2021_03_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,social_services\social_services_1990-2021\documentation\nanda_socials_Tract10_1990-2021_03_data_dictionary.xlsx
social_services,social_services_1990-2021,nanda_socials_Tract20_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,social_services\social_services_1990-2021\documentation\nanda_socials_Tract20_1990-2021_01_data_dictionary.xlsx
social_services,social_services_1990-2021,nanda_socials_ZCTA10_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,social_services\social_services_1990-2021\documentation\nanda_socials_ZCTA10_1990-2021_01_data_dictionary.xlsx
social_services,social_services_1990-2021,nanda_socials_ZCTA10_1990-2021_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,social_services\social_services_1990-2021\documentation\nanda_socials_ZCTA10_1990-2021_02_data_dictionary.xlsx
social_services,social_services_1990-2021,nanda_socials_ZCTA10_1990-2021_03_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,social_services\social_services_1990-2021\documentation\nanda_socials_ZCTA10_1990-2021_03_data_dictionary.xlsx
social_services,social_services_1990-2021,nanda_socials_ZCTA20_1990-2021_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,social_services\social_services_1990-2021\documentation\nanda_socials_ZCTA20_1990-2021_01_data_dictionary.xlsx
social_services,social_services_1990-2022,validate_socials_Tract10_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,social_services\social_services_1990-2022\code\validate_socials_Tract10_1990-2022_2026-03-26_data_dictionary.xlsx
social_services,social_services_1990-2022,validate_socials_Tract20_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,social_services\social_services_1990-2022\code\validate_socials_Tract20_1990-2022_2026-03-26_data_dictionary.xlsx
social_services,social_services_1990-2022,validate_socials_Zcta10_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,social_services\social_services_1990-2022\code\validate_socials_Zcta10_1990-2022_2026-03-26_data_dictionary.xlsx
social_services,social_services_1990-2022,validate_socials_Zcta20_1990-2022_2026-03-26_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,social_services\social_services_1990-2022\code\validate_socials_Zcta20_1990-2022_2026-03-26_data_dictionary.xlsx
social_services,social_services_1990-2022,nanda_socials_Tract10_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,social_services\social_services_1990-2022\documentation\nanda_socials_Tract10_1990-2022_dictionary.csv
social_services,social_services_1990-2022,nanda_socials_Tract10_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,social_services\social_services_1990-2022\documentation\nanda_socials_Tract10_1990-2022_dictionary_formatted.xlsx
social_services,social_services_1990-2022,nanda_socials_Tract20_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,social_services\social_services_1990-2022\documentation\nanda_socials_Tract20_1990-2022_dictionary.csv
social_services,social_services_1990-2022,nanda_socials_Tract20_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,social_services\social_services_1990-2022\documentation\nanda_socials_Tract20_1990-2022_dictionary_formatted.xlsx
social_services,social_services_1990-2022,nanda_socials_Zcta10_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,social_services\social_services_1990-2022\documentation\nanda_socials_Zcta10_1990-2022_dictionary.csv
social_services,social_services_1990-2022,nanda_socials_Zcta10_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,social_services\social_services_1990-2022\documentation\nanda_socials_Zcta10_1990-2022_dictionary_formatted.xlsx
social_services,social_services_1990-2022,nanda_socials_Zcta20_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,social_services\social_services_1990-2022\documentation\nanda_socials_Zcta20_1990-2022_dictionary.csv
social_services,social_services_1990-2022,nanda_socials_Zcta20_1990-2022_dictionary_formatted.xlsx,.xlsx,*_dictionary.xlsx,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,social_services\social_services_1990-2022\documentation\nanda_socials_Zcta20_1990-2022_dictionary_formatted.xlsx
social_services,social_services_tract_2003-2017,nanda_socsvcs_tract_2003-2017_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,social_services\social_services_tract_2003-2017\documentation\nanda_socsvcs_tract_2003-2017_01_data_dictionary.xlsx
social_services,social_services_tract_2006-2015,elderly_disability_services_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,social_services\social_services_tract_2006-2015\documentation\elderly_disability_services_data_dictionary.xlsx
social_services,social_services_tract_2006-2015,social_assistance_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Variable Type | Obs | Not-Null Count | Mean | Min | Max | Variable Description | Data From,,social_services\social_services_tract_2006-2015\documentation\social_assistance_data_dictionary.xlsx
social_services,social_services_tract_2006-2015,social_services_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable Name,8,Variable Name | Type | Obs | Unique | Mean | Min | Max | Variable Label,,social_services\social_services_tract_2006-2015\documentation\social_services_data_dictionary.xlsx
social_services,social_services_zcta_2003-2017,nanda_socsvcs_zcta_2003-2017_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,social_services\social_services_zcta_2003-2017\documentation\nanda_socsvcs_zcta_2003-2017_01_data_dictionary.xlsx
street_connectivity,street_connectivity_tract_2010,nanda_stconnct_tract_2010_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | Type | Obs | Unique | Mean | Min | Max | Variable Label | Additional Information,,street_connectivity\street_connectivity_tract_2010\documentation\nanda_stconnct_tract_2010_01_data_dictionary.xlsx
street_connectivity,street_connectivity_tract_2010,nanda_stconnct_tract_2010_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | type | Obs | Unique | Mean | Min | Max | Label,,street_connectivity\street_connectivity_tract_2010\documentation\nanda_stconnct_tract_2010_02_data_dictionary.xlsx
street_connectivity,street_connectivity_tract_2020,nanda_stconnect_tract_2020_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,,0,,BadZipFile: File is not a zip file,street_connectivity\street_connectivity_tract_2020\documentation\nanda_stconnect_tract_2020_01_data_dictionary.xlsx
street_connectivity,street_connectivity_tract_2020,nanda_stconnect_tract_2020_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,street_connectivity\street_connectivity_tract_2020\documentation\nanda_stconnect_tract_2020_02_data_dictionary.xlsx
street_connectivity,street_connectivity_zcta_2010,nanda_stconnct_zcta_2010_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,street_connectivity\street_connectivity_zcta_2010\documentation\nanda_stconnct_zcta_2010_01_data_dictionary.xlsx
street_connectivity,street_connectivity_zcta_2020,nanda_stconnct_zcta_2020_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,street_connectivity\street_connectivity_zcta_2020\documentation\nanda_stconnct_zcta_2020_02_data_dictionary.xlsx
street_connectivity,street_connectivity_zcta_2020,nanda_stconnct_zcta_2020_03_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,street_connectivity\street_connectivity_zcta_2020\documentation\nanda_stconnct_zcta_2020_03_data_dictionary.xlsx
street_connectivity,street_connectivity_zcta_2020,nanda_stconnct_zcta_2020_04_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,street_connectivity\street_connectivity_zcta_2020\documentation\nanda_stconnct_zcta_2020_04_data_dictionary.xlsx
traffic,street_type_tract_2010,nanda_prisecrd_tract_2010_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,traffic\street_type_tract_2010\documentation\nanda_prisecrd_tract_2010_02_data_dictionary.xlsx
traffic,street_type_tract_2010,nanda_prisecrd_tract_2010_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,other,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,traffic\street_type_tract_2010\documentation\earlier_versions\nanda_prisecrd_tract_2010_01_data_dictionary.xlsx
traffic,street_type_tract_2020,nanda_prisecrd_tract20_2020_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,traffic\street_type_tract_2020\documentation\nanda_prisecrd_tract20_2020_01_data_dictionary.xlsx
traffic,street_type_tract_2020,nanda_prisecrd_tract20_2020_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,traffic\street_type_tract_2020\documentation\nanda_prisecrd_tract20_2020_02_data_dictionary.xlsx
traffic,street_type_zcta_2010,nanda_prisecrd_zcta_2010_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,traffic\street_type_zcta_2010\documentation\nanda_prisecrd_zcta_2010_01_data_dictionary.xlsx
traffic,street_type_zcta_2020,nanda_prisecrd_ZCTA20_2020_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,traffic\street_type_zcta_2020\documentation\nanda_prisecrd_ZCTA20_2020_01_data_dictionary.xlsx
traffic,street_type_zcta_2020,nanda_prisecrd_ZCTA20_2020_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,traffic\street_type_zcta_2020\documentation\nanda_prisecrd_ZCTA20_2020_02_data_dictionary.xlsx
traffic,traffic_volume_interpolated_zcta_1963-2019,nanda_trfvoli_zcta_1963-2019_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,traffic\traffic_volume_interpolated_zcta_1963-2019\documentation\nanda_trfvoli_zcta_1963-2019_01_data_dictionary.xlsx
traffic,traffic_volume_noninterpolated_tract_1963-2019,nanda_trfvolni_tract_1963-2019_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,traffic\traffic_volume_noninterpolated_tract_1963-2019\documentation\nanda_trfvolni_tract_1963-2019_01_data_dictionary.xlsx
traffic,traffic_volume_noninterpolated_zcta_1963-2019,nanda_trfvolni_zcta_1963-2019_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,traffic\traffic_volume_noninterpolated_zcta_1963-2019\documentation\nanda_trfvolni_zcta_1963-2019_01_data_dictionary.xlsx
training_vocation,training_vocation_1990-2022,validate_trainvoc_Tract10_1990-2022_2026-01-21_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,training_vocation\training_vocation_1990-2022\code\validate_trainvoc_Tract10_1990-2022_2026-01-21_data_dictionary.xlsx
training_vocation,training_vocation_1990-2022,validate_trainvoc_Tract20_1990-2022_2026-01-21_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,training_vocation\training_vocation_1990-2022\code\validate_trainvoc_Tract20_1990-2022_2026-01-21_data_dictionary.xlsx
training_vocation,training_vocation_1990-2022,validate_trainvoc_Zcta10_1990-2022_2026-01-21_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,training_vocation\training_vocation_1990-2022\code\validate_trainvoc_Zcta10_1990-2022_2026-01-21_data_dictionary.xlsx
training_vocation,training_vocation_1990-2022,validate_trainvoc_Zcta20_1990-2022_2026-01-21_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,validate,Variable,3,Variable | Type | Label,,training_vocation\training_vocation_1990-2022\code\validate_trainvoc_Zcta20_1990-2022_2026-01-21_data_dictionary.xlsx
training_vocation,training_vocation_1990-2022,nanda_trainvoc_Tract10_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,training_vocation\training_vocation_1990-2022\documentation\nanda_trainvoc_Tract10_1990-2022_dictionary.csv
training_vocation,training_vocation_1990-2022,nanda_trainvoc_Tract20_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,training_vocation\training_vocation_1990-2022\documentation\nanda_trainvoc_Tract20_1990-2022_dictionary.csv
training_vocation,training_vocation_1990-2022,nanda_trainvoc_Zcta10_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,training_vocation\training_vocation_1990-2022\documentation\nanda_trainvoc_Zcta10_1990-2022_dictionary.csv
training_vocation,training_vocation_1990-2022,nanda_trainvoc_Zcta20_1990-2022_dictionary.csv,.csv,*_dictionary.csv,publish,variable,8,variable | type | obs | unique | mean | min | max | label,,training_vocation\training_vocation_1990-2022\documentation\nanda_trainvoc_Zcta20_1990-2022_dictionary.csv
urbanicity,urbanicity_ruca_zip_2010,nanda_urbanicity_ruca_zip_2010_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,9,Variable | name | Obs | Unique | Mean | Min | Max | Label | Additional Information,,urbanicity\urbanicity_ruca_zip_2010\documentation\nanda_urbanicity_ruca_zip_2010_01_data_dictionary.xlsx
urbanicity,urbanicity_tract_2010,nanda_urbanicity_tract_2010_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,10,Variable | Data Type | Obs | Unique | Mean | Min | Max | Variable Label | Additional Information | Source,,urbanicity\urbanicity_tract_2010\documentation\nanda_urbanicity_tract_2010_01_data_dictionary.xlsx
urbanicity,urbanicity_tract_2010,urbanicity_data_dictionary_draft.xlsx,.xlsx,*_data_dictionary.xlsx,other,Variable,15,Drop | Variable | Revised Variable Name | Data Type | Rev data type | Obs | Unique | Mean | Min | Max | Variable Label | Revised label | Additional Information | Source | Curation Notes,,urbanicity\urbanicity_tract_2010\documentation\drafts\urbanicity_data_dictionary_draft.xlsx
voting,voting_county_2004-2018,nanda_voting_county_2004-2018_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,voting\voting_county_2004-2018\documentation\nanda_voting_county_2004-2018_01_data_dictionary.xlsx
voting,voting_county_2018-2022,nanda_voting_county_2018-2022_01_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,2,Variable | Label,,voting\voting_county_2018-2022\documentation\nanda_voting_county_2018-2022_01_data_dictionary.xlsx
voting,voting_county_2018-2022,nanda_voting_county_2018-2022_02_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,3,Variable | Type | Label,,voting\voting_county_2018-2022\documentation\nanda_voting_county_2018-2022_02_data_dictionary.xlsx
weather,weather_county_2003-2016,nanda_coldp1_county_2002-2016_03_data_dictionary.xlsx,.xlsx,*_data_dictionary.xlsx,publish,Variable,8,Variable | Type | Obs | Unique | Mean | Min | Max | Label,,weather\weather_county_2003-2016\cold_days_p1_county_2002-2016\documentation\nanda_coldp1_county_2002-2016_03_data_dictionary.xlsx
